ProductName,ProductPrice,Discount,NumberofReviews,Rate,Review,Summary
 Airdopes 451v2 ,"
Sale price₹ 2,999",50% off,33 reviews,"★
  4.8
    ",,Superb sound quality 🤯
 Airdopes 451v2 ,"
Sale price₹ 2,999",50% off,33 reviews,"★
  4.8
    ",,boAt Airdopes 451v2
 Airdopes 451v2 ,"
Sale price₹ 2,999",50% off,33 reviews,"★
  4.8
    ",Service and product,Excellent service and good product
 Airdopes 451v2 ,"
Sale price₹ 2,999",50% off,33 reviews,"★
  4.8
    ",Right choice,excellent product great in quality and sound output
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",,Audio quality and battery backup is much better than other products
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",,The product is good but it was late delivered
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",Good,Good condition
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",,"Amazing product
Good sound quality
200% worth it"
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",Good quality,Good
 Airdopes 131 Captain America Marvel Edition ,"
Sale price₹ 1,599",47% off,43 reviews,"★
  4.9
    ",Nice 👍,[****]
Airdopes 601 ANC ,"
Sale price₹ 2,999",70% off,3 reviews,"★
  5.0
    ",Excellent product and superb value for money,The Airdope 601 is a perfect product for those who want value for money for a superb product. Both sound and quality are excellent
Airdopes 601 ANC ,"
Sale price₹ 2,999",70% off,3 reviews,"★
  5.0
    ",I get the best product,I seen many reviews some are in bad nd good but for me i get the perfect partner for my travels
Airdopes 601 ANC ,"
Sale price₹ 2,999",70% off,3 reviews,"★
  5.0
    ",Perfect use of money,Superb
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",Nyc,Good
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",,Good
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",,boAt Airdopes 441 Pro - Bluetooth Wireless Earbuds
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",Amazing,Amazing
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",Super,Nice
 Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,154 reviews,"★
  4.8
    ",,Complicated in understanding the manual
 TRebel Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,5 reviews,"★
  4.8
    ",Great,Thank you so much
 TRebel Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,5 reviews,"★
  4.8
    ",I will got Damage product,Very poor quality
 TRebel Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,5 reviews,"★
  4.8
    ",Nice,Nice sound quality. Left earbud drains battery fast. Don't know why it's happening.
 TRebel Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,5 reviews,"★
  4.8
    ",,TRebel Airdopes 441 Pro
 TRebel Airdopes 441 Pro ,"
Sale price₹ 2,999",50% off,5 reviews,"★
  4.8
    ",Awesome,"This is the right one for my love 
And perfect fit for the girls"
 Airdopes 500 ANC ,"
Sale price₹ 4,499",55% off,3 reviews,"★
  5.0
    ",Great,The product was good and the look was so sleek
 Airdopes 500 ANC ,"
Sale price₹ 4,499",55% off,3 reviews,"★
  5.0
    ",Airdopes 500 ANC a great choice,"I wanted to gift air buds to my son who is junior college student. At his age, the choice of the new Airdopes 500 ANC proved to be great. This product is excellent and  value for money. We all loved it."
 Airdopes 500 ANC ,"
Sale price₹ 4,499",55% off,3 reviews,"★
  5.0
    ",Sivaraj,Airdopes 500 ANC is real dope. Kick ass. Just go for it. Don't give a second thought about this product.🔥💥✌🏽
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Best quality airdopes,These fitted my ears perfectly easy to operate and yeah these are actually good during listening songs due to their multi function button
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Jhakkas 🔥💯🤘😎,It's awesome thank you boAt 👍
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Super,Useful Thank u boat
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Awesome product,Worthy product according to price. And personalization is always loved ❤️
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",Very good,Very good
 Airdopes 131 Iron Man Marvel Edition ,"
Sale price₹ 1,599",47% off,70 reviews,"★
  4.9
    ",This is amazing,Sound is too good
